OrderID,OrderDate,CustomerID,CustomerName,CustomerEmail,ProductID,ProductName,Category,Quantity,UnitPrice,Region,Country
1477,2025-01-23,C049,Matthew Coleman,cesarwells@brown-swanson.org,P004,Apple Watch,Electronics,2,399,East,Canada
1478,2024-06-04,C046,Christine Dixon,elainefritz@blevins.info,P009,Notebook,Stationery,5,5,North,USA
1478,2024-07-31,C034,Angela Collins,chadwhite@curry.com,P004,Apple Watch,Electronics,3,399,North,USA
1479,2024-07-14,C096,John Martin,dodsondavid@soto.biz,P006,Samsung Galaxy,Electronics,1,899,South,UK
1480,2024-06-18,C046,Neil Bray,jamie20@yahoo.com,P004,Apple Watch,Electronics,5,399,East,Canada
1481,2025-02-17,C096,Randy Cox,ijohnson@yahoo.com,P004,Apple Watch,Electronics,4,399,South,UK
1482,2024-09-20,C031,Charles Steele,taylor10@salazar.com,P005,T-shirt,Apparel,2,25,South,UK
1483,2025-02-22,C032,Keith Douglas,alan12@booth.info,P010,Backpack,Accessories,3,45,South,UK
1483,2025-01-06,C016,Terri Smith,georgecourtney@gmail.com,P002,AirPods Pro,Electronics,4,199,North,USA
1483,2024-06-23,C070,Patricia Mills,icoleman@hotmail.com,P001,iPhone 14,Electronics,4,999,East,Canada
1483,2024-09-04,C064,Kyle King,jzuniga@yahoo.com,P010,Backpack,Accessories,3,45,West,Australia
1484,2024-05-15,C098,Anthony Shaw,leedavid@williams-russell.org,P009,Notebook,Stationery,3,5,West,Australia
1485,2025-03-27,C074,Linda Perry,qsnyder@gmail.com,P003,Nike Shoes,Footwear,1,150,West,Australia
1486,2025-02-15,C070,Kenneth Macdonald,richardbeasley@yahoo.com,P001,iPhone 14,Electronics,5,999,East,Canada
1487,2025-04-24,C088,Paul Johnson,mark33@hotmail.com,P003,Nike Shoes,Footwear,4,150,North,USA
1487,2024-09-09,C059,Christopher Wong,abigailmoran@hotmail.com,P006,Samsung Galaxy,Electronics,1,899,North,USA
1487,2025-01-22,C049,Jack Martinez,tony60@gmail.com,P010,Backpack,Accessories,1,45,East,Canada
1488,2024-12-20,C034,Matthew Donaldson,tylergreen@yahoo.com,P003,Nike Shoes,Footwear,5,150,East,Canada
1489,2025-01-17,C061,Anthony Klein,gonzalesmichael@hotmail.com,P010,Backpack,Accessories,3,45,East,Canada
1490,2024-07-20,C055,Stanley Sanders,jweaver@yahoo.com,P004,Apple Watch,Electronics,4,399,East,Canada
1491,2025-04-07,C052,Jennifer Ortega,leahreed@martin.com,P005,T-shirt,Apparel,4,25,South,UK
1491,2024-05-20,C074,Gloria Foster,eric41@page-snyder.net,P004,Apple Watch,Electronics,1,399,East,Canada
1491,2024-10-16,C072,Patricia Smith,brianhicks@davis-lewis.org,P007,Yoga Mat,Fitness,4,30,South,UK
1492,2024-09-03,C095,Julie Gibson,cochranjesse@yahoo.com,P003,Nike Shoes,Footwear,4,150,North,USA
1493,2024-12-25,C064,Stephanie Guerrero,kaitlyn84@yahoo.com,P003,Nike Shoes,Footwear,5,150,East,Canada
1493,2024-08-14,C039,Jessica West,russellpatrick@yahoo.com,P005,T-shirt,Apparel,5,25,North,USA
1494,2025-01-06,C089,Joseph Clark,kenneth40@parker.com,P003,Nike Shoes,Footwear,1,150,South,UK
1494,2024-08-28,C061,Sandra Mendoza,beckadam@ross.net,P002,AirPods Pro,Electronics,4,199,East,Canada
1495,2024-11-13,C047,Nicholas Lopez,aguirregregory@yahoo.com,P009,Notebook,Stationery,5,5,East,Canada
1496,2024-05-14,C053,Rodney Mcbride,edwardkeller@moore-horton.org,P002,AirPods Pro,Electronics,3,199,South,UK
1496,2025-02-28,C084,Stacy Potter,alexandradiaz@perry.biz,P009,Notebook,Stationery,2,5,East,Canada
1497,2024-06-05,C087,Mary Shepard,codyanderson@wilcox.info,P009,Notebook,Stationery,4,5,West,Australia
1497,2024-09-10,C049,April Chambers,stacie92@santos.com,P010,Backpack,Accessories,3,45,West,Australia
1497,2025-03-22,C019,Daniel Prince,aross@hotmail.com,P003,Nike Shoes,Footwear,3,150,West,Australia
1497,2025-01-14,C074,Laura Walker,carlymiller@miller.com,P007,Yoga Mat,Fitness,1,30,North,USA
1498,2024-12-14,C030,Patrick Armstrong,johnsdavid@boyd.biz,P006,Samsung Galaxy,Electronics,3,899,East,Canada
1498,2024-09-11,C078,Amber Sanchez,ellen92@torres.com,P007,Yoga Mat,Fitness,3,30,West,Australia
1498,2025-02-20,C047,Ryan Hickman,tlopez@wright.com,P010,Backpack,Accessories,5,45,West,Australia
1499,2024-07-12,C024,Jerry Smith,clee@graham-avila.org,P001,iPhone 14,Electronics,2,999,South,UK
1499,2024-09-19,C096,Cody Friedman,nathanbradley@ramirez.net,P002,AirPods Pro,Electronics,2,199,South,UK
1500,2024-07-23,C013,Johnathan Horne,kylewhite@brooks.com,P002,AirPods Pro,Electronics,4,199,North,USA
1501,2024-12-14,C051,Donald Wilson,murrayamanda@wallace.org,P009,Notebook,Stationery,1,5,North,USA
1502,2024-05-25,C020,Raymond Parker,rebecca71@friedman-turner.com,P002,AirPods Pro,Electronics,4,199,East,Canada
1503,2025-01-29,C095,Phillip Newman,davidwood@thomas.com,P005,T-shirt,Apparel,4,25,South,UK
1504,2024-08-27,C022,Ashley Nicholson,jacqueline66@hotmail.com,P001,iPhone 14,Electronics,1,999,East,Canada
1504,2024-07-29,C042,Tyler Holt,alejandro53@yahoo.com,P008,Blender,Appliances,4,70,East,Canada
1504,2024-07-17,C018,Matthew Hale,jamescruz@powell.com,P009,Notebook,Stationery,2,5,West,Australia
1504,2024-12-13,C082,Kristin Ellis,carloshicks@sanchez.org,P010,Backpack,Accessories,4,45,East,Canada
1504,2024-12-07,C062,Kelly Ortega,laurie68@cervantes.info,P009,Notebook,Stationery,2,5,North,USA
1505,2024-07-20,C047,Linda Gillespie,denniscrosby@hinton.net,P007,Yoga Mat,Fitness,3,30,South,UK
1506,2025-04-15,C001,Ariel Manning,emartin@yahoo.com,P009,Notebook,Stationery,2,5,East,Canada
1507,2024-07-15,C069,Jasmine Roberts,joshuafoley@cantrell.com,P001,iPhone 14,Electronics,4,999,West,Australia
1508,2025-01-16,C099,Annette Jones,mary22@hotmail.com,P007,Yoga Mat,Fitness,3,30,South,UK
1508,2025-02-03,C071,Jennifer Schroeder,wilsongregg@hotmail.com,P006,Samsung Galaxy,Electronics,2,899,West,Australia
1508,2024-12-04,C056,Suzanne Carson,beckertimothy@gmail.com,P007,Yoga Mat,Fitness,2,30,South,UK
1508,2025-01-03,C083,Alicia Baker,edward79@yahoo.com,P007,Yoga Mat,Fitness,4,30,South,UK
1509,2025-02-02,C055,Elizabeth Rivera,david42@taylor-phillips.com,P004,Apple Watch,Electronics,5,399,East,Canada
1510,2024-10-08,C096,Rachel Estrada,ryandavis@garza.net,P009,Notebook,Stationery,3,5,West,Australia
1511,2025-01-18,C009,Tyler Vasquez,villaanthony@gmail.com,P003,Nike Shoes,Footwear,2,150,East,Canada
1512,2025-03-23,C059,Kristi Johnson,wellsmatthew@hotmail.com,P010,Backpack,Accessories,4,45,East,Canada
1512,2025-05-07,C063,Jennifer Vasquez,cjimenez@gmail.com,P004,Apple Watch,Electronics,3,399,North,USA
1513,2024-10-13,C069,Valerie Peterson,zallen@yahoo.com,P001,iPhone 14,Electronics,2,999,North,USA
1514,2024-07-17,C017,Daniel Howe,jgibson@hotmail.com,P008,Blender,Appliances,1,70,South,UK
1515,2024-06-03,C002,Carrie Santiago,amy32@rivera-cruz.info,P008,Blender,Appliances,2,70,East,Canada
1516,2024-05-25,C064,Marissa Walls,daniel37@barber.net,P006,Samsung Galaxy,Electronics,4,899,North,USA
1517,2024-08-13,C097,Shelia Beck,margaret18@houston.com,P003,Nike Shoes,Footwear,1,150,East,Canada
1517,2025-02-17,C010,Nicole Chavez,ostephens@gutierrez.com,P009,Notebook,Stationery,4,5,South,UK
1518,2024-11-15,C033,John Jimenez,jeremyjohnson@roy.org,P007,Yoga Mat,Fitness,1,30,North,USA
1518,2024-05-13,C092,Charles Gordon,ilee@hansen.com,P004,Apple Watch,Electronics,4,399,West,Australia
1519,2025-01-29,C005,Amber Phillips,erinperkins@hughes.com,P004,Apple Watch,Electronics,4,399,North,USA
1519,2024-11-23,C027,Kyle Bridges,williamjones@weber.org,P008,Blender,Appliances,4,70,East,Canada
1519,2025-04-24,C021,Joseph Orozco,smorgan@hotmail.com,P001,iPhone 14,Electronics,5,999,North,USA
1520,2025-01-18,C082,Melissa Howard,randallbonnie@hernandez.biz,P005,T-shirt,Apparel,2,25,East,Canada
1520,2025-04-12,C086,Patricia Proctor,troytaylor@bell-hill.net,P004,Apple Watch,Electronics,1,399,South,UK
1520,2024-08-16,C042,Matthew Kline,elizabethrichardson@valdez.com,P001,iPhone 14,Electronics,2,999,East,Canada
1520,2025-03-21,C051,William Rogers,cassandrajohnson@chavez.org,P004,Apple Watch,Electronics,1,399,North,USA
1520,2024-06-17,C089,Frank Cook,davidtiffany@gmail.com,P008,Blender,Appliances,5,70,South,UK
1521,2024-11-18,C012,Joshua Garcia,emily92@gonzalez.com,P004,Apple Watch,Electronics,2,399,West,Australia
1522,2025-02-19,C080,Jesus Bishop,alexandra12@hotmail.com,P006,Samsung Galaxy,Electronics,1,899,North,USA
1523,2024-12-03,C020,Daniel Brooks,vaughnshane@kline-mathis.com,P009,Notebook,Stationery,1,5,South,UK
1524,2024-12-12,C041,Mrs. Mary Murray,zachary02@anderson.com,P009,Notebook,Stationery,3,5,West,Australia
1524,2025-03-13,C003,Jonathon Diaz,jason76@hernandez.com,P007,Yoga Mat,Fitness,3,30,South,UK
1525,2024-07-05,C006,Mrs. Alison Rodriguez DDS,bdavis@yahoo.com,P008,Blender,Appliances,4,70,East,Canada
1525,2024-07-16,C063,Joseph Saunders,hpetersen@hotmail.com,P004,Apple Watch,Electronics,5,399,South,UK
1525,2024-09-22,C042,Larry Klein,jose29@henderson-holloway.org,P008,Blender,Appliances,3,70,South,UK
1526,2024-07-19,C020,Jason Frye,holmesalec@blanchard-moon.org,P008,Blender,Appliances,3,70,East,Canada
1526,2024-08-01,C059,Mark Shaw,jason58@mcdaniel-case.com,P001,iPhone 14,Electronics,5,999,West,Australia
1526,2025-04-06,C003,Carolyn Gill,christopher63@gmail.com,P010,Backpack,Accessories,3,45,South,UK
1527,2025-03-09,C009,Alexander Pacheco,scalderon@gmail.com,P009,Notebook,Stationery,4,5,South,UK
1527,2025-01-05,C064,Christopher Warner,ejackson@gmail.com,P009,Notebook,Stationery,2,5,East,Canada
1528,2025-02-14,C083,Angela Braun,roweterri@house-obrien.com,P006,Samsung Galaxy,Electronics,1,899,North,USA
1528,2025-03-13,C009,Connor Smith,philip94@yahoo.com,P001,iPhone 14,Electronics,2,999,South,UK
1528,2024-10-28,C026,Jacob Cunningham,richarddavidson@hotmail.com,P002,AirPods Pro,Electronics,4,199,South,UK
1529,2025-01-12,C074,Tammy Lopez,thomas80@crawford.info,P007,Yoga Mat,Fitness,4,30,East,Canada
1530,2024-10-07,C029,Kathleen Rogers,dianaharris@bright.com,P010,Backpack,Accessories,1,45,North,USA
1530,2024-10-13,C027,Benjamin Cooper,gcook@hotmail.com,P008,Blender,Appliances,1,70,West,Australia
1530,2025-04-20,C008,Grace Wood,sandramay@hotmail.com,P006,Samsung Galaxy,Electronics,5,899,West,Australia
1530,2024-09-26,C091,Warren Cummings,randysanders@foley.net,P001,iPhone 14,Electronics,5,999,East,Canada
1530,2024-07-16,C094,David Brooks,kevin65@morgan.com,P002,AirPods Pro,Electronics,3,199,North,USA
1530,2024-09-29,C067,James Cantrell,wendygarcia@gmail.com,P002,AirPods Pro,Electronics,1,199,South,UK
1530,2024-12-09,C025,Thomas Contreras,smoreno@cunningham.com,P004,Apple Watch,Electronics,5,399,South,UK
1530,2024-07-08,C023,Diana Gaines,collinscassidy@yahoo.com,P009,Notebook,Stationery,5,5,West,Australia
1530,2025-01-12,C099,Joseph Ortiz,danielleduke@carter.com,P010,Backpack,Accessories,3,45,West,Australia
1530,2024-12-27,C055,Derrick Miller,williamsjoseph@hotmail.com,P002,AirPods Pro,Electronics,2,199,South,UK
1530,2025-04-12,C065,Ricardo Smith,zmurphy@hotmail.com,P006,Samsung Galaxy,Electronics,2,899,West,Australia
1530,2025-02-15,C041,Jennifer Larson,kelly08@park.com,P009,Notebook,Stationery,3,5,East,Canada
1531,2025-04-08,C082,Kristina Moss,howardalvarado@hotmail.com,P007,Yoga Mat,Fitness,3,30,South,UK
1531,2025-01-02,C028,Dylan Buckley,gbuck@smith.com,P007,Yoga Mat,Fitness,5,30,East,Canada
1532,2024-11-21,C058,Micheal Johnson,markssusan@gmail.com,P008,Blender,Appliances,4,70,North,USA
1532,2024-11-28,C037,Norma Montes,murphytina@yahoo.com,P010,Backpack,Accessories,1,45,South,UK
1532,2025-02-26,C039,Christopher Reeves,michelle76@barnes.com,P001,iPhone 14,Electronics,3,999,South,UK
1533,2024-08-13,C041,Andrew Ramsey,cruzsarah@gmail.com,P001,iPhone 14,Electronics,3,999,South,UK
1534,2025-01-21,C059,Tony Lee,leah76@bailey.net,P006,Samsung Galaxy,Electronics,2,899,South,UK
1535,2024-06-26,C075,Stacey Perez,timothy26@sanchez.com,P004,Apple Watch,Electronics,2,399,East,Canada
1535,2024-07-22,C012,Frederick Ramsey,brandon00@hotmail.com,P010,Backpack,Accessories,4,45,South,UK
1535,2024-10-14,C093,Michael Taylor,michellerowe@west-smith.net,P006,Samsung Galaxy,Electronics,4,899,South,UK
1536,2024-07-20,C089,Jason Meyer,gilberttyler@reyes.com,P010,Backpack,Accessories,1,45,East,Canada
1537,2024-09-12,C074,Curtis Mitchell,daltonkara@taylor.com,P007,Yoga Mat,Fitness,1,30,North,USA
1537,2024-05-28,C043,David Evans,barbara51@nelson-lewis.info,P006,Samsung Galaxy,Electronics,4,899,West,Australia
1537,2024-12-25,C016,Kerry Barrera,mckenziejames@gmail.com,P004,Apple Watch,Electronics,5,399,North,USA
1537,2024-09-06,C081,John Williams,millerraymond@hotmail.com,P007,Yoga Mat,Fitness,1,30,East,Canada
1537,2025-05-11,C041,Jeffrey Wright,jerrybuchanan@yahoo.com,P009,Notebook,Stationery,5,5,South,UK
1538,2025-05-04,C090,Brittany Aguilar,jose47@summers-pena.com,P004,Apple Watch,Electronics,2,399,North,USA
1538,2025-04-17,C051,Darryl Mitchell Jr.,kthomas@mack-lynch.com,P008,Blender,Appliances,5,70,North,USA
1539,2025-03-22,C038,Eric Prince,reedalexis@west.biz,P007,Yoga Mat,Fitness,2,30,South,UK
1540,2025-01-17,C061,Michael Wood,cynthia96@mason.com,P010,Backpack,Accessories,1,45,West,Australia
1541,2025-01-29,C052,Matthew Tanner,mcleanfred@yahoo.com,P009,Notebook,Stationery,4,5,South,UK
1541,2024-10-03,C062,James Conner,larryrussell@gmail.com,P009,Notebook,Stationery,2,5,West,Australia
1542,2025-05-04,C074,Jeffrey Richardson,millerleslie@collins-andrews.com,P004,Apple Watch,Electronics,5,399,South,UK
1543,2024-12-31,C035,Michael Kennedy,matthewperez@hotmail.com,P007,Yoga Mat,Fitness,3,30,North,USA
1544,2024-08-30,C053,Mrs. Tammy Zuniga DDS,fosterbryan@logan-olsen.com,P007,Yoga Mat,Fitness,3,30,East,Canada
1545,2024-09-10,C045,Justin Brown,jimmyrichardson@yahoo.com,P010,Backpack,Accessories,1,45,East,Canada
1546,2025-03-11,C045,Michael Parker,sbaker@evans.com,P010,Backpack,Accessories,4,45,South,UK
1547,2024-10-08,C030,Christopher Taylor,alison42@powers.info,P004,Apple Watch,Electronics,3,399,South,UK
1547,2024-12-25,C011,Sheila Nicholson,victortran@hotmail.com,P002,AirPods Pro,Electronics,1,199,South,UK
1547,2024-08-02,C019,Julia Guzman,croberts@hotmail.com,P005,T-shirt,Apparel,1,25,East,Canada
1547,2024-11-08,C015,Connor Smith,heathercarey@rodriguez-kelly.com,P005,T-shirt,Apparel,4,25,West,Australia
1548,2024-08-11,C027,Sabrina Miller,woodssusan@gmail.com,P009,Notebook,Stationery,2,5,South,UK
1548,2024-07-21,C097,Marco Anthony,raymondcollins@gmail.com,P005,T-shirt,Apparel,5,25,West,Australia
1548,2024-06-02,C019,Lisa Wright,bguerrero@gmail.com,P001,iPhone 14,Electronics,4,999,North,USA
1549,2025-01-27,C008,Christine White,christopher66@luna.com,P005,T-shirt,Apparel,2,25,East,Canada
1550,2024-07-31,C084,Anna Cardenas,smithbrandon@navarro.biz,P001,iPhone 14,Electronics,1,999,West,Australia
1550,2024-09-28,C085,Kevin Kim,sullivankimberly@gmail.com,P006,Samsung Galaxy,Electronics,1,899,North,USA
1551,2024-12-22,C084,Louis Kennedy,elizabeth66@yahoo.com,P007,Yoga Mat,Fitness,2,30,West,Australia
1551,2025-04-08,C091,Paul Williams,wevans@yahoo.com,P002,AirPods Pro,Electronics,3,199,West,Australia
1551,2024-12-07,C069,Nicholas Ford,pbrown@odonnell-thompson.com,P002,AirPods Pro,Electronics,2,199,South,UK
1551,2025-01-20,C059,John Wagner,nwalters@gmail.com,P009,Notebook,Stationery,1,5,North,USA
1552,2025-01-13,C068,Eugene Patterson,sfox@cooper.com,P005,T-shirt,Apparel,3,25,West,Australia
1553,2024-10-19,C021,Sean Herrera,xpierce@wang.com,P001,iPhone 14,Electronics,3,999,East,Canada
1554,2024-05-29,C039,Daniel Carpenter,michelepowell@yahoo.com,P004,Apple Watch,Electronics,5,399,East,Canada
1554,2024-12-30,C081,Abigail Mendez,debrasmith@gmail.com,P005,T-shirt,Apparel,4,25,North,USA
1554,2024-12-29,C036,Amanda Johnson,elizabeththompson@hotmail.com,P004,Apple Watch,Electronics,2,399,East,Canada
1554,2024-09-02,C085,Johnathan Harper,clinedaniel@brown.com,P003,Nike Shoes,Footwear,1,150,West,Australia
1554,2024-11-28,C087,Amanda Smith,victor35@bishop.com,P010,Backpack,Accessories,2,45,West,Australia
1555,2024-10-29,C020,Amanda Pierce,wiseamy@gmail.com,P007,Yoga Mat,Fitness,3,30,East,Canada
1556,2025-04-08,C017,Jennifer Stevens,pmaddox@yahoo.com,P004,Apple Watch,Electronics,2,399,South,UK
1556,2025-05-03,C040,Leah Mccoy,jody87@hotmail.com,P009,Notebook,Stationery,2,5,West,Australia
1556,2024-10-26,C099,Mr. Joshua Hogan,melissalogan@brown.org,P003,Nike Shoes,Footwear,5,150,South,UK
1557,2024-11-10,C072,Melinda Berry,katherinewood@gmail.com,P009,Notebook,Stationery,1,5,South,UK
1558,2025-03-30,C019,Margaret Davis,lisastone@jackson-white.com,P001,iPhone 14,Electronics,3,999,West,Australia
1558,2024-10-23,C039,Lauren Weaver,harrisdanielle@spence-garner.com,P008,Blender,Appliances,3,70,South,UK
1558,2025-04-01,C014,Jessica Savage,brian59@hayes.com,P003,Nike Shoes,Footwear,2,150,North,USA
1558,2024-09-07,C079,Cory Webster,crystalwashington@gmail.com,P010,Backpack,Accessories,3,45,South,UK
1558,2024-08-14,C030,Janet Bradford,williamanderson@hotmail.com,P001,iPhone 14,Electronics,3,999,North,USA
1558,2024-11-19,C062,Carrie Doyle,ncruz@miranda.com,P003,Nike Shoes,Footwear,5,150,West,Australia
1558,2025-02-28,C048,Cindy Ware,linda61@mcdowell.biz,P003,Nike Shoes,Footwear,4,150,West,Australia
1559,2024-09-12,C021,Richard Harper,shannonrojas@yahoo.com,P004,Apple Watch,Electronics,2,399,North,USA
1560,2025-01-25,C002,Erica Duncan,trevorthomas@miles.biz,P005,T-shirt,Apparel,4,25,South,UK
1560,2025-03-01,C026,Benjamin Graham,john87@tate.info,P004,Apple Watch,Electronics,1,399,South,UK
1560,2025-05-05,C057,Travis Morris Jr.,ramseychloe@johnson.com,P010,Backpack,Accessories,4,45,East,Canada
1560,2024-12-08,C032,Amy Sherman,greenmisty@stuart-king.com,P007,Yoga Mat,Fitness,4,30,North,USA
1560,2025-02-01,C049,Tyler Johnson,lucascarolyn@gmail.com,P006,Samsung Galaxy,Electronics,4,899,North,USA
1560,2024-05-19,C058,Sara Gomez,meganmiller@gmail.com,P008,Blender,Appliances,1,70,South,UK
1560,2025-03-09,C051,James Cooke,brownloretta@thomas-miller.biz,P001,iPhone 14,Electronics,5,999,West,Australia
1560,2025-02-21,C081,Jamie Brown,danielledodson@harrison-herring.com,P001,iPhone 14,Electronics,2,999,East,Canada
1561,2024-06-03,C039,William Mcdonald,judy80@garner.biz,P005,T-shirt,Apparel,4,25,South,UK
1562,2024-11-05,C079,Austin May,aodonnell@hotmail.com,P001,iPhone 14,Electronics,5,999,South,UK
1563,2024-10-01,C083,Jason Brown,mollysantiago@yahoo.com,P008,Blender,Appliances,1,70,North,USA
1564,2024-06-05,C075,James Sosa,ureed@scott.com,P009,Notebook,Stationery,2,5,West,Australia
1565,2024-11-23,C058,Richard Costa,zbullock@brandt.com,P001,iPhone 14,Electronics,2,999,West,Australia
1565,2025-02-14,C092,Robin Reeves,brittany15@hotmail.com,P004,Apple Watch,Electronics,4,399,North,USA
1566,2024-05-26,C089,Johnny Bush,brookenewman@hotmail.com,P003,Nike Shoes,Footwear,1,150,North,USA
1567,2024-11-15,C058,Carrie Terry,sabrinaporter@hotmail.com,P006,Samsung Galaxy,Electronics,1,899,West,Australia
1567,2024-09-26,C066,Rachael Harris,kim76@garrett-hill.info,P010,Backpack,Accessories,2,45,West,Australia
1567,2024-06-14,C006,Caitlyn Hobbs,mckeerebecca@carter.com,P003,Nike Shoes,Footwear,3,150,South,UK
1568,2024-10-02,C019,Lynn Avila,richard32@gutierrez-moore.com,P003,Nike Shoes,Footwear,1,150,West,Australia
1569,2024-06-23,C094,Brian Gordon,shepherdchristian@mcguire.com,P008,Blender,Appliances,3,70,South,UK
1570,2024-11-06,C017,Megan White,idixon@knox-olson.biz,P004,Apple Watch,Electronics,1,399,East,Canada
1571,2025-01-29,C064,Justin Fox,ewhite@yahoo.com,P008,Blender,Appliances,5,70,North,USA
1571,2025-04-25,C064,Deanna Rhodes,mdawson@koch-watson.com,P004,Apple Watch,Electronics,2,399,West,Australia
1572,2025-04-28,C057,Monica Hunt,marcuslopez@luna.com,P002,AirPods Pro,Electronics,5,199,North,USA
1573,2024-12-14,C071,Jade Baker,jared76@mason.com,P005,T-shirt,Apparel,5,25,South,UK
1574,2024-10-22,C019,Jessica Smith,zhansen@kelly.com,P001,iPhone 14,Electronics,3,999,North,USA
1575,2024-08-25,C005,Nicole Smith,kburke@yahoo.com,P010,Backpack,Accessories,5,45,East,Canada
1576,2024-07-21,C012,David Marquez,smithbrittany@le-cross.org,P001,iPhone 14,Electronics,1,999,West,Australia
1576,2024-09-23,C021,Andre Underwood,alvaradolinda@yahoo.com,P005,T-shirt,Apparel,5,25,South,UK
1576,2025-04-10,C096,Ricardo Marsh,lisa31@gmail.com,P010,Backpack,Accessories,3,45,North,USA
1577,2025-03-08,C039,Andrew Knapp,nicolerobertson@yahoo.com,P006,Samsung Galaxy,Electronics,3,899,West,Australia
1577,2024-08-30,C098,Joshua Kelly,stephenhart@watson.net,P007,Yoga Mat,Fitness,5,30,North,USA
1578,2024-08-31,C018,Roy Hughes,adam18@yahoo.com,P002,AirPods Pro,Electronics,3,199,East,Canada
1578,2024-09-05,C068,Melissa Grant,ucooper@guerra.info,P004,Apple Watch,Electronics,2,399,North,USA
1579,2024-11-02,C094,Ashley Griffith,jeffrey90@hotmail.com,P009,Notebook,Stationery,1,5,West,Australia
1579,2025-03-24,C078,Taylor Shaw,craigcole@yahoo.com,P005,T-shirt,Apparel,4,25,East,Canada
1580,2024-05-16,C074,Brenda Smith,rfigueroa@garza-greer.info,P010,Backpack,Accessories,3,45,South,UK
1580,2025-03-22,C064,Brandon Young,stuartgross@christensen.com,P009,Notebook,Stationery,4,5,West,Australia
1580,2024-10-27,C079,Miranda Hansen,bryantlee@walker.net,P004,Apple Watch,Electronics,3,399,South,UK
1581,2025-04-09,C004,Heather Schmidt,andrew62@cunningham-owens.org,P008,Blender,Appliances,1,70,South,UK
1581,2024-12-05,C054,Peter Wilcox,chentiffany@smith.org,P007,Yoga Mat,Fitness,1,30,East,Canada
1582,2024-10-17,C082,Chelsea Meza,kimberly74@adams-smith.com,P004,Apple Watch,Electronics,1,399,South,UK
1582,2025-02-02,C033,Barbara James,petersonrobert@hotmail.com,P002,AirPods Pro,Electronics,3,199,East,Canada
1582,2025-02-26,C042,Sarah Lucas,rstewart@hotmail.com,P001,iPhone 14,Electronics,1,999,East,Canada
1583,2024-09-06,C093,Sabrina Miller,bellanthony@johnson.biz,P010,Backpack,Accessories,5,45,North,USA
1583,2024-11-04,C025,Benjamin Roberts,austinschultz@hotmail.com,P006,Samsung Galaxy,Electronics,3,899,West,Australia
1583,2025-01-17,C005,Jose Clayton,reginaldkennedy@yahoo.com,P003,Nike Shoes,Footwear,4,150,South,UK
1583,2024-11-09,C069,David Beasley,rachelbaker@parker.com,P006,Samsung Galaxy,Electronics,4,899,West,Australia
1583,2024-07-23,C008,Cheyenne Cooper,clarkandrea@burke-west.com,P009,Notebook,Stationery,3,5,East,Canada
1583,2024-10-22,C003,John Lee,rwest@baker-reed.info,P004,Apple Watch,Electronics,5,399,East,Canada
1583,2024-09-20,C046,Colleen Cummings,scottrivers@morris.com,P002,AirPods Pro,Electronics,2,199,East,Canada
1583,2025-01-05,C044,Cathy Welch,jonathanlee@reed-romero.com,P007,Yoga Mat,Fitness,5,30,South,UK
1583,2024-05-15,C050,Shannon Lozano,ramosanthony@stout-washington.com,P003,Nike Shoes,Footwear,5,150,North,USA
1583,2025-01-27,C097,Tyrone Ramos,eadkins@yahoo.com,P005,T-shirt,Apparel,3,25,North,USA
1584,2024-10-14,C012,Gloria Clark,seth77@hotmail.com,P008,Blender,Appliances,2,70,East,Canada
1585,2025-02-14,C039,Christopher Wallace,james34@hotmail.com,P004,Apple Watch,Electronics,5,399,East,Canada
1586,2024-08-22,C048,Theresa Marks,joseph50@knight.com,P001,iPhone 14,Electronics,2,999,North,USA
1587,2024-09-28,C004,Sean Raymond,paynemelissa@gmail.com,P008,Blender,Appliances,5,70,South,UK
1588,2025-04-17,C062,Thomas Meyer,terryvictoria@gmail.com,P009,Notebook,Stationery,3,5,East,Canada
1589,2025-05-01,C013,Judy Martin,iwatson@west.com,P009,Notebook,Stationery,2,5,South,UK
1589,2024-09-05,C059,Luis Hall,brandonroberts@hotmail.com,P007,Yoga Mat,Fitness,5,30,North,USA
1590,2024-09-25,C006,Sharon Brown,matthewarnold@rose-sullivan.info,P010,Backpack,Accessories,1,45,East,Canada
1591,2024-11-13,C006,Jonathan Harris,hestergregory@fox.com,P002,AirPods Pro,Electronics,5,199,East,Canada
1592,2024-10-27,C098,Chad Harris,duncandeborah@hotmail.com,P005,T-shirt,Apparel,2,25,East,Canada
1593,2025-05-07,C037,Alvin Hernandez,calvin32@meyer.biz,P005,T-shirt,Apparel,5,25,East,Canada
1593,2024-07-19,C086,Robert Ponce,paul74@hernandez.com,P002,AirPods Pro,Electronics,3,199,South,UK
1594,2025-04-25,C015,Catherine Myers,schaeferashley@leonard.com,P001,iPhone 14,Electronics,5,999,North,USA
1595,2025-02-12,C045,Jason Love,ramosjill@fernandez.net,P009,Notebook,Stationery,3,5,East,Canada
1596,2025-01-14,C091,Aaron Barnes,johnsondavid@hotmail.com,P005,T-shirt,Apparel,5,25,South,UK
1597,2024-09-05,C040,Stephen Moss,alexanderkeller@reynolds-larsen.com,P010,Backpack,Accessories,3,45,West,Australia
1598,2024-08-09,C004,Alexander Manning,nathaniel55@shepherd.com,P008,Blender,Appliances,1,70,North,USA
1599,2025-01-09,C012,Robert Smith,ugreen@thompson.org,P007,Yoga Mat,Fitness,4,30,South,UK
